STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       5906;2021033115:29;    1;  130.0;   30.0;  155.0;  60;    63.10;2021033116:00;eor
       5906;2021033116:29;    1;  130.0;   24.0;   96.0;  60;    72.16;2021033117:00;eor
       5906;2021033117:29;    1;  129.0;   14.0;   37.0;  60;    81.76;2021033118:00;eor
       5906;2021033118:29;    1;  128.0;    1.0;    2.0;  18;    91.46;2021033119:00;eor
       5906;2021033119:29;    1;  122.0;    0.0;    0.0;   0;   100.87;2021033120:00;eor
       5906;2021033120:29;    1;  119.0;    0.0;    0.0;   0;   109.55;2021033121:00;eor
       5906;2021033121:29;    1;  115.0;    0.0;    0.0;   0;   117.00;2021033122:00;eor
       5906;2021033122:29;    1;  114.0;    0.0;    0.0;   0;   122.56;2021033123:00;eor
       5906;2021033123:29;    1;  111.0;    0.0;    0.0;   0;   125.57;2021040100:00;eor
       5906;2021040100:29;    1;  113.0;    0.0;    0.0;   0;   125.56;2021040101:00;eor
       5906;2021040101:29;    1;  112.0;    0.0;    0.0;   0;   122.52;2021040102:00;eor
       5906;2021040102:29;    1;  110.0;    0.0;    0.0;   0;   116.93;2021040103:00;eor
       5906;2021040103:29;    1;  110.0;    0.0;    0.0;   0;   109.46;2021040104:00;eor
       5906;2021040104:29;    1;  110.0;    0.0;    0.0;   0;   100.75;2021040105:00;eor
       5906;2021040105:29;    1;  109.0;    3.0;    3.0;   0;    91.33;2021040106:00;eor
       5906;2021040106:29;    1;  108.0;   26.0;   41.0;  52;    81.60;2021040107:00;eor
       5906;2021040107:29;    1;  116.0;   47.0;   69.0;  41;    71.97;2021040108:00;eor
       5906;2021040108:29;    1;  115.0;   56.0;  153.0;  51;    62.87;2021040109:00;eor
       5906;2021040109:29;    1;  119.0;   80.0;  189.0;  60;    54.86;2021040110:00;eor
       5906;2021040110:29;    1;  124.0;  109.0;  211.0;  60;    48.68;2021040111:00;eor
       5906;2021040111:29;    1;  128.0;  114.0;  226.0;  60;    45.23;2021040112:00;eor
       5906;2021040112:29;    1;   -999;  125.0;  213.0;  52;    45.22;2021040113:00;eor
       5906;2021040113:29;    1;  121.0;   87.0;  226.0;  58;    48.63;2021040114:00;eor
       5906;2021040114:29;    1;  130.0;   67.0;  197.0;  60;    54.79;2021040115:00;eor
       5906;2021040115:29;    1;  129.0;   54.0;  150.0;  60;    62.78;2021040116:00;eor
       5906;2021040116:29;    1;  128.0;   40.0;   92.0;  60;    71.86;2021040117:00;eor
       5906;2021040117:29;    1;  127.0;   21.0;   32.0;  49;    81.47;2021040118:00;eor
       5906;2021040118:29;    1;  125.0;    2.0;    2.0;   0;    91.17;2021040119:00;eor
       5906;2021040119:29;    1;  122.0;    0.0;    0.0;   0;   100.56;2021040120:00;eor
       5906;2021040120:29;    1;  120.0;    0.0;    0.0;   0;   109.23;2021040121:00;eor
       5906;2021040121:29;    1;  118.0;    0.0;    0.0;   0;   116.65;2021040122:00;eor
